Dimension-x,Dimension-y,labels
0.159492,0.764930,2.000000
0.081333,0.349352,3.000000
0.229585,0.089934,4.000000
0.477258,0.214231,5.000000
0.588074,0.434126,6.000000
0.643604,0.586383,7.000000
0.818875,0.846981,8.000000
0.678476,0.883086,9.000000
0.973497,0.895152,10.000000
0.202758,0.795312,1.000000
0.111226,0.731287,2.000000
0.083883,0.296478,3.000000
0.121715,0.178653,4.000000
0.524641,0.195937,5.000000
0.517747,0.297541,6.000000
0.602198,0.426035,7.000000
0.726007,0.684487,8.000000
0.633966,0.893682,9.000000
0.809842,0.820793,10.000000
0.151061,0.890503,1.000000
0.183592,0.792946,2.000000
0.099966,0.291160,3.000000
0.109872,0.090379,4.000000
0.445040,0.257867,5.000000
0.563583,0.410706,6.000000
0.758686,0.497431,7.000000
0.745859,0.880262,8.000000
0.565710,0.900304,9.000000
0.858593,0.820896,10.000000
0.151722,0.825466,1.000000
0.158177,0.808312,2.000000
0.186248,0.244963,3.000000
0.220074,0.100807,4.000000
0.513183,0.318002,5.000000
0.561666,0.311210,6.000000
0.688401,0.582971,7.000000
0.743594,0.831577,8.000000
0.635048,0.997378,9.000000
0.986275,0.899669,10.000000
0.319939,0.857159,1.000000
0.076206,0.736412,2.000000
0.187776,0.208101,3.000000
0.175640,0.115986,4.000000
0.470900,0.274859,5.000000
0.641308,0.425258,6.000000
0.755186,0.539707,7.000000
0.714275,0.836473,8.000000
0.618346,0.855296,9.000000
0.931358,0.911625,10.000000
0.320066,0.732222,1.000000
0.178628,0.740630,2.000000
0.223972,0.211300,3.000000
0.236882,0.175668,4.000000
0.447066,0.193733,5.000000
0.577537,0.348621,6.000000
0.698976,0.455717,7.000000
0.774325,0.729621,8.000000
0.695187,0.941367,9.000000
0.951753,0.881098,10.000000
0.340926,0.745340,1.000000
0.054796,0.810290,2.000000
0.097512,0.308003,3.000000
0.082517,0.192466,4.000000
0.419891,0.323535,5.000000
0.586111,0.264526,6.000000
0.629970,0.484974,7.000000
0.737354,0.777465,8.000000
0.668298,0.921987,9.000000
0.929301,0.763833,10.000000
0.272629,0.858224,1.000000
0.156560,0.702298,2.000000
0.198140,0.321243,3.000000
0.211550,0.129065,4.000000
0.461631,0.251585,5.000000
0.617596,0.321217,6.000000
0.630612,0.530159,7.000000
0.732367,0.798268,8.000000
0.582372,0.841813,9.000000
0.850654,0.817470,10.000000
0.206367,0.853974,1.000000
0.089539,0.690672,2.000000
0.146523,0.223179,3.000000
0.234402,0.152948,4.000000
0.502918,0.314329,5.000000
0.579427,0.382612,6.000000
0.724651,0.496482,7.000000
0.829685,0.779863,8.000000
0.661055,0.899852,9.000000
0.895202,0.814895,10.000000
0.258507,0.735618,1.000000
0.070872,0.757621,2.000000
0.215017,0.347436,3.000000
0.201044,0.143398,4.000000
0.498701,0.287106,5.000000
0.658371,0.373013,6.000000
0.684151,0.505911,7.000000
0.780716,0.820108,8.000000
0.669392,0.965437,9.000000
0.948481,0.914775,10.000000
0.319429,0.786792,1.000000
0.098089,0.698022,2.000000
0.099440,0.248639,3.000000
0.150179,0.041125,4.000000
0.414323,0.347527,5.000000
0.548627,0.294783,6.000000
0.647076,0.459644,7.000000
0.852065,0.826169,8.000000
0.597676,0.925918,9.000000
0.966469,0.821927,10.000000
0.239695,0.690433,1.000000
0.151421,0.778075,2.000000
0.173579,0.287317,3.000000
0.206041,0.161018,4.000000
0.497242,0.239793,5.000000
0.595642,0.450515,6.000000
0.733068,0.525253,7.000000
0.840956,0.808589,8.000000
0.541961,0.906037,9.000000
0.954278,0.810486,10.000000
0.255336,0.772164,1.000000
0.102842,0.659380,2.000000
0.090896,0.308856,3.000000
0.260098,0.187394,4.000000
0.436544,0.316434,5.000000
0.707841,0.270686,6.000000
0.581151,0.534608,7.000000
0.809390,0.753874,8.000000
0.552935,0.882484,9.000000
0.928143,0.917854,10.000000
0.239934,0.772468,1.000000
0.082774,0.731992,2.000000
0.084101,0.195192,3.000000
0.165266,0.164834,4.000000
0.494241,0.309220,5.000000
0.677231,0.334871,6.000000
0.745779,0.509243,7.000000
0.714763,0.841034,8.000000
0.568861,0.848199,9.000000
0.855531,0.912640,10.000000
0.284181,0.802405,1.000000
0.059279,0.744291,2.000000
0.146398,0.273218,3.000000
0.127972,0.080151,4.000000
0.471201,0.273736,5.000000
0.668590,0.336786,6.000000
0.720091,0.541521,7.000000
0.733113,0.763732,8.000000
0.600197,0.908795,9.000000
0.941742,0.864243,10.000000
0.215485,0.833928,1.000000
0.093140,0.716975,2.000000
0.115519,0.324993,3.000000
0.171569,0.113067,4.000000
0.467738,0.211208,5.000000
0.661520,0.310764,6.000000
0.709770,0.453175,7.000000
0.723934,0.766477,8.000000
0.622303,0.935778,9.000000
0.940403,0.834867,10.000000
0.235088,0.786950,1.000000
0.144684,0.679130,2.000000
0.211708,0.330100,3.000000
0.214508,0.047598,4.000000
0.517218,0.292761,5.000000
0.665993,0.315634,6.000000
0.730605,0.515000,7.000000
0.763544,0.842448,8.000000
0.649256,0.851860,9.000000
0.878718,0.858368,10.000000
0.272468,0.804510,1.000000
0.060537,0.774072,2.000000
0.185619,0.330644,3.000000
0.176163,0.061400,4.000000
0.539250,0.264853,5.000000
0.664460,0.403265,6.000000
0.643215,0.534989,7.000000
0.753371,0.813539,8.000000
0.667090,0.903399,9.000000
0.861402,0.829456,10.000000
0.208477,0.785511,1.000000
0.047649,0.784086,2.000000
0.102174,0.278658,3.000000
0.241099,0.064435,4.000000
0.397919,0.302026,5.000000
0.687009,0.402580,6.000000
0.678119,0.442477,7.000000
0.788798,0.746654,8.000000
0.700492,0.847054,9.000000
0.979409,0.766723,10.000000
0.174955,0.751416,1.000000
0.118957,0.716376,2.000000
0.169632,0.266892,3.000000
0.097963,0.012286,4.000000
0.509582,0.285928,5.000000
0.615087,0.312280,6.000000
0.738357,0.553245,7.000000
0.845155,0.787608,8.000000
0.588122,0.814893,9.000000
0.977607,0.756545,10.000000
0.260109,0.858332,1.000000
0.096359,0.777044,2.000000
0.143038,0.233068,3.000000
0.168828,0.168175,4.000000
0.451391,0.284574,5.000000
0.670926,0.396131,6.000000
0.650765,0.543063,7.000000
0.753847,0.830774,8.000000
0.639844,0.879944,9.000000
0.864702,0.845237,10.000000
0.228349,0.797309,1.000000
0.094068,0.679586,2.000000
0.189896,0.263681,3.000000
0.156687,0.066523,4.000000
0.488316,0.246085,5.000000
0.580790,0.389388,6.000000
0.728118,0.530235,7.000000
0.830890,0.736284,8.000000
0.613962,0.937895,9.000000
0.922291,0.848391,10.000000
0.262645,0.745017,1.000000
0.142259,0.674309,2.000000
0.102804,0.338666,3.000000
0.114729,0.075632,4.000000
0.422025,0.283497,5.000000
0.567050,0.360765,6.000000
0.720064,0.473885,7.000000
0.737445,0.808755,8.000000
0.661113,0.935516,9.000000
0.850270,0.889452,10.000000
0.318669,0.788970,1.000000
0.168027,0.758446,2.000000
0.113223,0.250666,3.000000
0.207819,0.122947,4.000000
0.508684,0.303650,5.000000
0.663893,0.307777,6.000000
0.689805,0.455046,7.000000
0.807626,0.794149,8.000000
0.594263,0.881412,9.000000
0.900418,0.850425,10.000000
0.166921,0.865988,1.000000
0.064613,0.614826,2.000000
0.135390,0.268570,3.000000
0.115236,0.046924,4.000000
0.516576,0.205587,5.000000
0.657123,0.374587,6.000000
0.717840,0.554698,7.000000
0.863273,0.842552,8.000000
0.540387,0.892650,9.000000
0.887088,0.921563,10.000000
0.254624,0.821531,1.000000
0.155009,0.797709,2.000000
0.217470,0.266377,3.000000
0.103396,0.080226,4.000000
0.494227,0.309544,5.000000
0.700175,0.410447,6.000000
0.756734,0.548038,7.000000
0.767720,0.817553,8.000000
0.596504,0.915817,9.000000
0.868088,0.901288,10.000000
0.326031,0.746538,1.000000
0.041040,0.617970,2.000000
0.062118,0.288451,3.000000
0.245551,0.016584,4.000000
0.513706,0.222526,5.000000
0.543036,0.319534,6.000000
0.698506,0.530741,7.000000
0.780416,0.735006,8.000000
0.622317,0.867824,9.000000
0.947174,0.887765,10.000000
0.196792,0.854169,1.000000
0.046350,0.758656,2.000000
0.199092,0.279276,3.000000
0.113283,0.168703,4.000000
0.423705,0.328516,5.000000
0.613852,0.307386,6.000000
0.672017,0.472972,7.000000
0.820960,0.791193,8.000000
0.579140,0.899422,9.000000
0.879776,0.819013,10.000000
0.276494,0.775026,1.000000
0.062959,0.785132,2.000000
0.113126,0.323662,3.000000
0.191583,0.113677,4.000000
0.515209,0.218510,5.000000
0.627413,0.361324,6.000000
0.743039,0.543994,7.000000
0.817353,0.783345,8.000000
0.635923,0.950390,9.000000
0.888414,0.875396,10.000000
0.323616,0.876321,1.000000
0.080389,0.775221,2.000000
0.179710,0.269151,3.000000
0.129006,0.106340,4.000000
0.469964,0.191219,5.000000
0.681028,0.335341,6.000000
0.615970,0.580891,7.000000
0.727287,0.705119,8.000000
0.653341,0.835199,9.000000
0.951222,0.777749,10.000000
0.216869,0.823861,1.000000
0.090663,0.766709,2.000000
0.203314,0.331978,3.000000
0.161599,0.156203,4.000000
0.538239,0.329141,5.000000
0.615093,0.330987,6.000000
0.691215,0.515595,7.000000
0.723908,0.788032,8.000000
0.666227,0.854274,9.000000
0.906294,0.823970,10.000000
0.306922,0.794079,1.000000
0.097207,0.782119,2.000000
0.100058,0.231150,3.000000
0.210605,0.077882,4.000000
0.525859,0.293466,5.000000
0.670515,0.314873,6.000000
0.675956,0.529272,7.000000
0.793436,0.839218,8.000000
0.622733,0.928379,9.000000
0.858762,0.903801,10.000000
0.272647,0.855262,1.000000
0.067469,0.695265,2.000000
0.123032,0.307158,3.000000
0.196519,0.166774,4.000000
0.464744,0.308262,5.000000
0.662872,0.410344,6.000000
0.722945,0.484438,7.000000
0.734006,0.759964,8.000000
0.605372,0.878061,9.000000
0.870889,0.872661,10.000000
0.233122,0.753354,1.000000
0.103232,0.771205,2.000000
0.111049,0.250535,3.000000
0.134433,0.072561,4.000000
0.447824,0.282668,5.000000
0.639092,0.326421,6.000000
0.676206,0.498907,7.000000
0.737919,0.747038,8.000000
0.684450,0.854069,9.000000
0.887681,0.895162,10.000000
0.261253,0.785117,1.000000
0.122698,0.710222,2.000000
0.142657,0.310103,3.000000
0.221009,0.142123,4.000000
0.541375,0.318938,5.000000
0.577187,0.421724,6.000000
0.745808,0.462820,7.000000
0.738928,0.827349,8.000000
0.612912,0.900100,9.000000
0.904839,0.794952,10.000000
0.224689,0.764278,1.000000
0.166208,0.779182,2.000000
0.219208,0.301491,3.000000
0.214454,0.049624,4.000000
0.475875,0.337205,5.000000
0.632233,0.317580,6.000000
0.659316,0.527446,7.000000
0.781455,0.728449,8.000000
0.676080,0.913241,9.000000
0.893745,0.823042,10.000000
0.253915,0.809190,1.000000
0.038691,0.755492,2.000000
0.200701,0.282932,3.000000
0.199996,0.036358,4.000000
0.520389,0.228200,5.000000
0.606602,0.416921,6.000000
0.627535,0.426440,7.000000
0.840162,0.708176,8.000000
0.607546,0.858788,9.000000
0.889219,0.869540,10.000000
0.232008,0.827676,1.000000
0.077993,0.719805,2.000000
0.106693,0.304468,3.000000
0.168052,0.160457,4.000000
0.465570,0.221786,5.000000
0.580541,0.341377,6.000000
0.660232,0.530248,7.000000
0.780917,0.821081,8.000000
0.626954,0.914201,9.000000
0.907119,0.891705,10.000000
0.286347,0.739528,1.000000
0.131195,0.796688,2.000000
0.207635,0.303883,3.000000
0.121888,0.065096,4.000000
0.547537,0.291831,5.000000
0.675091,0.314874,6.000000
0.623070,0.436479,7.000000
0.751898,0.744375,8.000000
0.694511,0.926321,9.000000
0.961765,0.910126,10.000000
0.290072,0.830305,1.000000
0.069997,0.725434,2.000000
0.099868,0.262521,3.000000
0.141944,0.128303,4.000000
0.542097,0.272933,5.000000
0.625995,0.363453,6.000000
0.692827,0.467095,7.000000
0.761273,0.739408,8.000000
0.628931,0.895876,9.000000
0.882141,0.822894,10.000000
0.321235,0.820537,1.000000
0.106575,0.769295,2.000000
0.217964,0.242279,3.000000
0.232034,0.129713,4.000000
0.476683,0.327583,5.000000
0.676103,0.298203,6.000000
0.691309,0.523871,7.000000
0.782379,0.790348,8.000000
0.632723,0.880080,9.000000
0.855752,0.907233,10.000000
0.220464,0.757028,1.000000
0.106850,0.804975,2.000000
0.145471,0.278412,3.000000
0.131077,0.172029,4.000000
0.456380,0.342653,5.000000
0.556353,0.269019,6.000000
0.583844,0.435155,7.000000
0.725147,0.693163,8.000000
0.690894,0.812047,9.000000
0.958715,0.872962,10.000000
0.243895,0.782493,1.000000
0.042884,0.732141,2.000000
0.088098,0.229864,3.000000
0.241032,0.139694,4.000000
0.469459,0.303357,5.000000
0.604320,0.419234,6.000000
0.659915,0.481474,7.000000
0.791021,0.806140,8.000000
0.589620,0.916911,9.000000
0.890430,0.840074,10.000000
0.312579,0.817179,1.000000
0.103962,0.783655,2.000000
0.209843,0.334992,3.000000
0.208666,0.131499,4.000000
0.427563,0.248740,5.000000
0.566347,0.357609,6.000000
0.729286,0.557786,7.000000
0.802930,0.774666,8.000000
0.655196,0.874004,9.000000
0.881220,0.883209,10.000000
0.229151,0.776253,1.000000
0.075478,0.645295,2.000000
0.133119,0.342040,3.000000
0.239227,0.002499,4.000000
0.374613,0.236262,5.000000
0.615270,0.411805,6.000000
0.634120,0.407445,7.000000
0.815728,0.737959,8.000000
0.667938,0.889392,9.000000
0.884324,0.916590,10.000000
0.271270,0.762520,1.000000
0.090424,0.779090,2.000000
0.114218,0.332791,3.000000
0.188628,0.140443,4.000000
0.519130,0.331668,5.000000
0.593134,0.363445,6.000000
0.684990,0.575405,7.000000
0.728958,0.751748,8.000000
0.650256,0.949600,9.000000
0.846262,0.857891,10.000000
0.291390,0.813041,1.000000
0.169397,0.759366,2.000000
0.182415,0.275490,3.000000
0.197539,0.056222,4.000000
0.559520,0.168524,5.000000
0.576060,0.267831,6.000000
0.630488,0.589438,7.000000
0.732941,0.696712,8.000000
0.646355,0.841245,9.000000
0.858758,0.824052,10.000000
0.307688,0.847160,1.000000
0.084047,0.665858,2.000000
0.185375,0.320328,3.000000
0.132961,0.157451,4.000000
0.430911,0.222301,5.000000
0.674558,0.332607,6.000000
0.658881,0.561512,7.000000
0.839411,0.804705,8.000000
0.649754,0.922579,9.000000
0.861387,0.784664,10.000000
0.221327,0.839219,1.000000
0.138331,0.711750,2.000000
0.112633,0.332708,3.000000
0.156945,0.126709,4.000000
0.437602,0.303787,5.000000
0.666524,0.375639,6.000000
0.673929,0.515490,7.000000
0.804901,0.817432,8.000000
0.668517,0.935783,9.000000
0.866829,0.847297,10.000000
0.238401,0.778819,1.000000
0.148249,0.696762,2.000000
0.096037,0.229164,3.000000
0.166799,0.162832,4.000000
0.543219,0.330945,5.000000
0.677625,0.371854,6.000000
0.609061,0.584209,7.000000
0.756668,0.759843,8.000000
0.561110,0.831313,9.000000
0.885197,0.878529,10.000000
0.284857,0.871229,1.000000
0.033135,0.724481,2.000000
0.216646,0.322218,3.000000
0.137894,0.110217,4.000000
0.509265,0.192155,5.000000
0.623674,0.331554,6.000000
0.728923,0.489814,7.000000
0.809717,0.709369,8.000000
0.588141,0.957687,9.000000
0.849063,0.912712,10.000000
0.238757,0.772122,1.000000
0.102587,0.741553,2.000000
0.098352,0.315750,3.000000
0.121115,0.133406,4.000000
0.478238,0.222251,5.000000
0.634461,0.419634,6.000000
0.704199,0.444915,7.000000
0.752290,0.726568,8.000000
0.655513,0.887276,9.000000
0.844684,0.840394,10.000000
0.279326,0.848824,1.000000
0.129378,0.711287,2.000000
0.189267,0.303712,3.000000
0.151866,0.133527,4.000000
0.502730,0.237397,5.000000
0.675383,0.423377,6.000000
0.653760,0.503501,7.000000
0.737401,0.785699,8.000000
0.656796,0.968539,9.000000
0.902238,0.888493,10.000000
0.261476,0.741366,1.000000
0.046007,0.780929,2.000000
0.134232,0.262050,3.000000
0.225128,0.158148,4.000000
0.491693,0.257528,5.000000
0.587820,0.395559,6.000000
0.646403,0.458713,7.000000
0.835445,0.768776,8.000000
0.596960,0.904958,9.000000
0.923338,0.857160,10.000000
0.308368,0.763083,1.000000
0.030043,0.634452,2.000000
0.082249,0.223884,3.000000
0.246851,0.169972,4.000000
0.441730,0.364292,5.000000
0.665618,0.453136,6.000000
0.688431,0.483541,7.000000
0.746175,0.820444,8.000000
0.615830,0.902971,9.000000
0.837910,0.829403,10.000000
0.214438,0.781496,1.000000
0.180107,0.755330,2.000000
0.101250,0.187931,3.000000
0.165915,0.123181,4.000000
0.421484,0.244047,5.000000
0.676793,0.430461,6.000000
0.608566,0.459093,7.000000
0.733514,0.840676,8.000000
0.572558,0.913369,9.000000
0.910427,0.859956,10.000000
0.182401,0.794455,1.000000
0.137078,0.774302,2.000000
0.181535,0.274417,3.000000
0.132820,0.024122,4.000000
0.499010,0.262460,5.000000
0.659428,0.324312,6.000000
0.711590,0.497130,7.000000
0.792818,0.819835,8.000000
0.586919,0.845507,9.000000
0.884340,0.831299,10.000000
0.295228,0.770410,1.000000
0.045412,0.705613,2.000000
0.137680,0.211471,3.000000
0.207867,0.123510,4.000000
0.543710,0.280663,5.000000
0.667091,0.324932,6.000000
0.616885,0.542643,7.000000
0.831523,0.728240,8.000000
0.573173,0.887601,9.000000
0.940190,0.780706,10.000000
0.219658,0.799301,1.000000
0.109138,0.665291,2.000000
0.198081,0.269013,3.000000
0.186092,0.159591,4.000000
0.484283,0.229679,5.000000
0.645549,0.391430,6.000000
0.625339,0.494310,7.000000
0.804405,0.823900,8.000000
0.596212,0.864137,9.000000
0.845427,0.821047,10.000000
0.282870,0.793454,1.000000
0.068837,0.686574,2.000000
0.153252,0.260478,3.000000
0.148120,0.111735,4.000000
0.528520,0.276126,5.000000
0.680653,0.343574,6.000000
0.742785,0.516744,7.000000
0.767666,0.848104,8.000000
0.619725,0.953072,9.000000
0.894180,0.854167,10.000000
0.287562,0.884465,1.000000
0.088838,0.766644,2.000000
0.065516,0.356250,3.000000
0.215146,0.087583,4.000000
0.551300,0.266517,5.000000
0.646545,0.396132,6.000000
0.649265,0.490846,7.000000
0.825904,0.714473,8.000000
0.548866,0.962308,9.000000
0.942052,0.874811,10.000000
0.217776,0.787982,1.000000
0.042311,0.732264,2.000000
0.094360,0.245892,3.000000
0.156288,0.074380,4.000000
0.467055,0.290856,5.000000
0.681795,0.410334,6.000000
0.719754,0.472483,7.000000
0.716785,0.804767,8.000000
0.669961,0.971442,9.000000
0.961870,0.818693,10.000000
0.208017,0.764643,1.000000
0.124814,0.774182,2.000000
0.076968,0.215849,3.000000
0.141095,0.148994,4.000000
0.554270,0.345697,5.000000
0.550544,0.361982,6.000000
0.750878,0.436487,7.000000
0.709191,0.778091,8.000000
0.592712,0.911990,9.000000
0.845809,0.880083,10.000000
0.210078,0.724170,1.000000
0.174399,0.787630,2.000000
0.189514,0.273802,3.000000
0.144137,0.200635,4.000000
0.478104,0.184281,5.000000
0.590884,0.358175,6.000000
0.691363,0.455202,7.000000
0.803635,0.678607,8.000000
0.549145,0.805365,9.000000
0.981574,0.814099,10.000000
0.213027,0.760274,1.000000
0.068087,0.669885,2.000000
0.092202,0.209955,3.000000
0.135579,0.162523,4.000000
0.453954,0.332879,5.000000
0.680921,0.430520,6.000000
0.750138,0.472706,7.000000
0.798322,0.743307,8.000000
0.602028,0.921802,9.000000
0.861259,0.800247,10.000000
0.277147,0.842813,1.000000
0.100724,0.703317,2.000000
0.144416,0.315834,3.000000
0.195095,0.132474,4.000000
0.533679,0.256787,5.000000
0.672601,0.360851,6.000000
0.637131,0.545004,7.000000
0.725820,0.847123,8.000000
0.629519,0.861245,9.000000
0.930832,0.835294,10.000000
0.214643,0.737393,1.000000
0.149170,0.652022,2.000000
0.143362,0.236739,3.000000
0.191206,0.174309,4.000000
0.498145,0.241459,5.000000
0.704272,0.404093,6.000000
0.660915,0.594999,7.000000
0.801268,0.766472,8.000000
0.672487,0.990470,9.000000
0.867128,0.802939,10.000000
0.250950,0.788894,1.000000
0.079210,0.698598,2.000000
0.112220,0.233814,3.000000
0.230567,0.064456,4.000000
0.508181,0.287136,5.000000
0.614172,0.363260,6.000000
0.720731,0.543731,7.000000
0.832371,0.744209,8.000000
0.666064,0.873981,9.000000
0.964334,0.822487,10.000000
0.246335,0.743152,1.000000
0.121313,0.680948,2.000000
0.125380,0.228015,3.000000
0.194427,0.090754,4.000000
0.502297,0.208824,5.000000
0.639152,0.368394,6.000000
0.635783,0.505002,7.000000
0.839613,0.728062,8.000000
0.606567,0.923542,9.000000
0.938682,0.871361,10.000000
0.193105,0.858056,1.000000
0.101692,0.679476,2.000000
0.210275,0.331097,3.000000
0.155075,0.064306,4.000000
0.442091,0.252363,5.000000
0.571240,0.400234,6.000000
0.751568,0.436820,7.000000
0.816486,0.801971,8.000000
0.664693,0.964438,9.000000
0.897653,0.773692,10.000000
0.287791,0.754297,1.000000
0.118068,0.721313,2.000000
0.116372,0.222986,3.000000
0.211069,0.135922,4.000000
0.485432,0.303527,5.000000
0.628697,0.348793,6.000000
0.667142,0.460986,7.000000
0.796816,0.797642,8.000000
0.574346,0.934415,9.000000
0.901531,0.819052,10.000000
0.177303,0.787499,1.000000
0.129208,0.685629,2.000000
0.095660,0.257027,3.000000
0.232750,0.067131,4.000000
0.464876,0.245910,5.000000
0.571026,0.324221,6.000000
0.662714,0.486942,7.000000
0.836359,0.745893,8.000000
0.583068,0.893030,9.000000
0.983799,0.909927,10.000000
0.180392,0.711865,1.000000
0.180204,0.809389,2.000000
0.141592,0.184056,3.000000
0.246084,0.003679,4.000000
0.469678,0.269348,5.000000
0.618798,0.380544,6.000000
0.749561,0.558116,7.000000
0.776955,0.733052,8.000000
0.702026,0.828728,9.000000
0.939554,0.839869,10.000000
0.222661,0.814541,1.000000
0.169164,0.730976,2.000000
0.196183,0.246761,3.000000
0.114101,0.149273,4.000000
0.480653,0.290720,5.000000
0.654169,0.402352,6.000000
0.685021,0.510245,7.000000
0.753007,0.841600,8.000000
0.666060,0.919294,9.000000
0.958179,0.806959,10.000000
0.207349,0.816483,1.000000
0.121796,0.766070,2.000000
0.200773,0.278873,3.000000
0.135800,0.084694,4.000000
0.452721,0.247140,5.000000
0.659716,0.318345,6.000000
0.740636,0.475446,7.000000
0.807782,0.799990,8.000000
0.627431,0.857508,9.000000
0.949597,0.853185,10.000000
0.229641,0.787599,1.000000
0.045045,0.718147,2.000000
0.123635,0.257146,3.000000
0.196052,0.112184,4.000000
0.519505,0.277808,5.000000
0.580480,0.424954,6.000000
0.661368,0.552263,7.000000
0.748207,0.785990,8.000000
0.672725,0.962937,9.000000
0.832515,0.856110,10.000000
0.315372,0.854327,1.000000
0.125610,0.767322,2.000000
0.160261,0.265232,3.000000
0.219071,0.088488,4.000000
0.488136,0.236719,5.000000
0.595399,0.416924,6.000000
0.743287,0.485978,7.000000
0.788716,0.807289,8.000000
0.678429,0.922430,9.000000
0.894115,0.799014,10.000000
0.245096,0.775654,1.000000
0.156487,0.750484,2.000000
0.203970,0.229208,3.000000
0.126021,0.175689,4.000000
0.416130,0.248151,5.000000
0.598275,0.298752,6.000000
0.638049,0.446863,7.000000
0.822488,0.764509,8.000000
0.626436,0.890812,9.000000
0.866316,0.813719,10.000000
0.288341,0.846388,1.000000
0.169077,0.678376,2.000000
0.190482,0.292732,3.000000
0.145298,0.117396,4.000000
0.457113,0.226184,5.000000
0.618772,0.363670,6.000000
0.699791,0.567737,7.000000
0.795160,0.834183,8.000000
0.655502,0.960287,9.000000
0.938010,0.889989,10.000000
0.260377,0.751103,1.000000
0.158606,0.753305,2.000000
0.165872,0.331809,3.000000
0.162935,0.153977,4.000000
0.524689,0.226469,5.000000
0.590492,0.389522,6.000000
0.664702,0.471475,7.000000
0.729672,0.821930,8.000000
0.591360,0.881451,9.000000
0.967557,0.806926,10.000000
0.264202,0.762355,1.000000
0.095596,0.748939,2.000000
0.154652,0.286828,3.000000
0.195087,0.117931,4.000000
0.428169,0.292991,5.000000
0.640905,0.326855,6.000000
0.717810,0.467221,7.000000
0.751308,0.744677,8.000000
0.644169,0.959431,9.000000
0.857026,0.885024,10.000000
0.215587,0.814752,1.000000
0.165530,0.707269,2.000000
0.169433,0.279450,3.000000
0.162706,0.063670,4.000000
0.429200,0.263637,5.000000
0.658650,0.387188,6.000000
0.750289,0.561433,7.000000
0.811469,0.743373,8.000000
0.561336,0.903949,9.000000
0.875864,0.789596,10.000000
0.208007,0.756659,1.000000
0.109862,0.615201,2.000000
0.203608,0.178643,3.000000
0.222173,0.014271,4.000000
0.482518,0.286319,5.000000
0.665995,0.316256,6.000000
0.618395,0.477036,7.000000
0.769198,0.808611,8.000000
0.574743,0.987886,9.000000
0.973924,0.877325,10.000000
0.214469,0.769736,1.000000
0.076076,0.782733,2.000000
0.200999,0.299782,3.000000
0.194386,0.111959,4.000000
0.506442,0.302071,5.000000
0.647028,0.415055,6.000000
0.692793,0.454345,7.000000
0.816106,0.744630,8.000000
0.630534,0.869698,9.000000
0.969701,0.821797,10.000000
0.213802,0.770521,1.000000
0.035632,0.618856,2.000000
0.217698,0.306342,3.000000
0.238971,0.018729,4.000000
0.406574,0.253949,5.000000
0.550775,0.369672,6.000000
0.659473,0.411222,7.000000
0.829589,0.829317,8.000000
0.587062,0.823826,9.000000
0.904259,0.826175,10.000000
0.219676,0.772631,1.000000
0.149181,0.732841,2.000000
0.174326,0.285718,3.000000
0.156735,0.057079,4.000000
0.482424,0.300473,5.000000
0.600818,0.318034,6.000000
0.692031,0.475886,7.000000
0.836670,0.769684,8.000000
0.636816,0.902720,9.000000
0.929060,0.867380,10.000000
0.299661,0.805807,1.000000
0.093750,0.748810,2.000000
0.115002,0.256967,3.000000
0.239358,0.086491,4.000000
0.472837,0.317178,5.000000
0.657334,0.350007,6.000000
0.641914,0.501295,7.000000
0.787699,0.738911,8.000000
0.573219,0.956796,9.000000
0.967599,0.890942,10.000000
0.298056,0.876301,1.000000
0.007765,0.788763,2.000000
0.067612,0.318537,3.000000
0.095891,0.051896,4.000000
0.517076,0.202008,5.000000
0.606265,0.287699,6.000000
0.721681,0.472309,7.000000
0.795501,0.709211,8.000000
0.665677,0.823255,9.000000
0.951134,0.739190,10.000000
0.267710,0.768373,1.000000
0.046618,0.679480,2.000000
0.203433,0.292276,3.000000
0.186984,0.168749,4.000000
0.538188,0.217456,5.000000
0.648691,0.424206,6.000000
0.653214,0.572427,7.000000
0.751050,0.776262,8.000000
0.666634,0.902554,9.000000
0.901728,0.875418,10.000000
0.302800,0.803033,1.000000
0.081426,0.767244,2.000000
0.139412,0.322095,3.000000
0.170668,0.054453,4.000000
0.452937,0.258260,5.000000
0.571722,0.343062,6.000000
0.651191,0.521379,7.000000
0.774765,0.735500,8.000000
0.664580,0.853585,9.000000
0.907253,0.881638,10.000000
0.311966,0.865825,1.000000
0.107234,0.752271,2.000000
0.178323,0.171303,3.000000
0.118864,0.074657,4.000000
0.500270,0.197186,5.000000
0.537141,0.342905,6.000000
0.765412,0.567504,7.000000
0.718714,0.679733,8.000000
0.593560,0.943813,9.000000
0.947655,0.902075,10.000000
0.212902,0.709240,1.000000
0.186814,0.794314,2.000000
0.081850,0.188707,3.000000
0.253518,0.029050,4.000000
0.415890,0.251345,5.000000
0.600008,0.334413,6.000000
0.687685,0.495392,7.000000
0.843049,0.766379,8.000000
0.529009,0.993138,9.000000
0.836053,0.768827,10.000000
0.315556,0.734851,1.000000
0.141212,0.785678,2.000000
0.147269,0.264182,3.000000
0.136836,0.066738,4.000000
0.432432,0.332419,5.000000
0.646659,0.423472,6.000000
0.730667,0.530984,7.000000
0.834072,0.841572,8.000000
0.667854,0.887791,9.000000
0.923240,0.910611,10.000000
0.153379,0.732178,1.000000
0.003137,0.687600,2.000000
0.204332,0.334360,3.000000
